sequence_index,word,layer
2813,"gauge","基础词"
2814,"gay","基础词"
2815,"gaze","基础词"
2816,"gear","基础词"
2817,"gender","基础词"
2818,"hail","基础词"
2819,"hall","基础词"
2820,"halt","基础词"
2821,"hand","基础词"
2822,"handbook","基础词"
2823,"handful","基础词"
2824,"handle","基础词"
2825,"handy","基础词"
2826,"hang","基础词"
2827,"ham","基础词"
2828,"hammer","基础词"
2829,"ice","基础词"
2830,"idiom","基础词"
2831,"idle","基础词"
2832,"if","基础词"
2833,"ignite","基础词"
2834,"illegal","基础词"
2835,"illiterate","基础词"
2836,"illuminate","基础词"
2837,"jam","基础词"
2838,"jargon","基础词"
2839,"jaw","基础词"
2840,"jealous","基础词"
2841,"jet","基础词"
2842,"jewel","基础词"
2843,"jewellery","基础词"
2844,"naked","基础词"
2845,"nail","基础词"
2846,"naive","基础词"
2847,"namely","基础词"
2848,"nap","基础词"
2849,"naughty","基础词"
2850,"keen","基础词"
2851,"keyboard","基础词"
2852,"labour","基础词"
2853,"lace","基础词"
2854,"lack","基础词"
2855,"lad","基础词"
2856,"lamb","基础词"
2857,"lame","基础词"
2858,"machine","基础词"
2859,"machinery","基础词"
2860,"mad","基础词"
2861,"madam","基础词"
2862,"magic","基础词"
2863,"magistrate","基础词"
2864,"magnet","基础词"
2865,"magnetic","基础词"
2866,"maiden","基础词"
2867,"main","基础词"
2868,"mainland","基础词"
2869,"oar","基础词"
2870,"oath","基础词"
2871,"obedience","基础词"
2872,"obedient","基础词"
2873,"obey","基础词"
2874,"obesity","基础词"
2875,"pack","基础词"
2876,"package","基础词"
2877,"pact","基础词"
2878,"pad","基础词"
2879,"paddle","基础词"
2880,"pain","基础词"
2881,"painful","基础词"
2882,"paint","基础词"
2883,"painter","基础词"
2884,"pair","基础词"
2885,"pale","基础词"
2886,"palm","基础词"
2887,"pamphlet","基础词"
2888,"panic","基础词"
2889,"pant","基础词"
2890,"paper","基础词"
2891,"paperback","基础词"
2892,"parachute","基础词"
2893,"parade","基础词"
2894,"paradigm","基础词"
2895,"paradise","基础词"
2896,"paradox","基础词"
2897,"parameter","基础词"
2898,"parasite","基础词"
2899,"parcel","基础词"
2900,"pardon","基础词"
2901,"parliament","基础词"
2902,"sack","基础词"
2903,"sacred","基础词"
2904,"sacrifice","基础词"
2905,"saddle","基础词"
2906,"sample","基础词"
2907,"sanction","基础词"
2908,"sandwich","基础词"
2909,"sane","基础词"
2910,"sarcastic","基础词"
2911,"satellite","基础词"
2912,"ugly","基础词"
2913,"ultraviolet","基础词"
2914,"umbrella","基础词"
2915,"unanimous","基础词"
2916,"uncover","基础词"
2917,"vacant","基础词"
2918,"vacation","基础词"
2919,"vaccine","基础词"
2920,"vacuum","基础词"
2921,"valve","基础词"
2922,"wagon","基础词"
2923,"waist","基础词"
2924,"wake","基础词"
2925,"waken","基础词"
2926,"X-ray","基础词"
2927,"yard","基础词"
2928,"yawn","基础词"
2929,"yearly","基础词"
2930,"yell","基础词"
2931,"yet","基础词"
2932,"zeal","基础词"
2933,"zero","基础词"
2934,"zip","基础词"
2935,"agency","基础词"
2936,"agenda","基础词"
2937,"agony","基础词"
2938,"bath","基础词"
2939,"bathe","基础词"
2940,"batch","基础词"
2941,"acquaint","基础词"
2942,"acquaintance","基础词"
2943,"across","基础词"
2944,"satisfaction","基础词"
2945,"satisfactory","基础词"
2946,"satisfy","基础词"
2947,"satire","基础词"
2948,"saturate","基础词"
2949,"sauce","基础词"
2950,"saucer","基础词"
2951,"sausage","基础词"
2952,"saw","基础词"
2953,"scan","基础词"
2954,"scandal","基础词"
2955,"scar","基础词"
2956,"scarce","基础词"
2957,"scarcely","基础词"
2958,"scare","基础词"
2959,"scarf","基础词"
2960,"scatter","基础词"
2961,"scenario","基础词"
2962,"scent","基础词"
2963,"scholar","基础词"
2964,"scholarship","基础词"
2965,"school","基础词"
2966,"tablet","基础词"
2967,"taboo","基础词"
2968,"tackle","基础词"
2969,"tactic","基础词"
2970,"tag","基础词"
2971,"tailor","基础词"
2972,"tale","基础词"
2973,"tame","基础词"
2974,"tan","基础词"
2975,"tangible","基础词"
2976,"tangle","基础词"
2977,"tank","基础词"
2978,"tanker","基础词"
2979,"tap","基础词"
2980,"tape","基础词"
2981,"tariff","基础词"
2982,"tax","基础词"
2983,"undergraduate","基础词"
2984,"underground","基础词"
2985,"undermine","基础词"
2986,"underneath","基础词"
2987,"van","基础词"
2988,"vanity","基础词"
2989,"vapour","基础词"
2990,"vegetarian","基础词"
2991,"vegetation","基础词"
2992,"vehicle","基础词"
2993,"cash","基础词"
2994,"cashier","基础词"
2995,"catalogue","基础词"
2996,"catastrophe","基础词"
2997,"dead","基础词"
2998,"deadline","基础词"
2999,"deadly","基础词"
3000,"deaf","基础词"
3001,"dean","基础词"
3002,"edible","基础词"
3003,"edit","基础词"
3004,"edition","基础词"
3005,"editor","基础词"
3006,"editorial","基础词"
3007,"fake","基础词"
3008,"false","基础词"
3009,"fame","基础词"
3010,"familiar","基础词"
3011,"family","基础词"
3012,"famine","基础词"
3013,"fantastic","基础词"
3014,"fantasy","基础词"
3015,"reassure","基础词"
3016,"rebel","基础词"
3017,"rebellion","基础词"
3018,"recede","基础词"
3019,"receipt","基础词"
3020,"reception","基础词"
3021,"recession","基础词"
3022,"recipe","基础词"
3023,"recipient","基础词"
3024,"reciprocal","基础词"
3025,"recite","基础词"
3026,"sob","基础词"
3027,"sober","基础词"
3028,"software","基础词"
3029,"soil","基础词"
3030,"solar","基础词"
3031,"sole","基础词"
3032,"solemn","基础词"
3033,"solid","基础词"
3034,"solidarity","基础词"
3035,"solo","基础词"
3036,"somewhat","基础词"
3037,"hierarchy","基础词"
3038,"hijack","基础词"
3039,"hike","基础词"
3040,"historical","基础词"
3041,"historian","基础词"
3042,"hinge","基础词"
3043,"hip","基础词"
3044,"hire","基础词"
3045,"insert","基础词"
3046,"inside","基础词"
3047,"insight","基础词"
3048,"insist","基础词"
3049,"inspect","基础词"
3050,"inspiration","基础词"
3051,"inspire","基础词"
3052,"lick","基础词"
3053,"lid","基础词"
3054,"lie","基础词"
3055,"life","基础词"
3056,"lifetime","基础词"
3057,"lift","基础词"
3058,"merchandise","基础词"
3059,"merchant","基础词"
3060,"mercury","基础词"
3061,"mercy","基础词"
3062,"merge","基础词"
3063,"merit","基础词"
3064,"merry","基础词"
3065,"metal","基础词"
3066,"metaphor","基础词"
3067,"meter","基础词"
3068,"metric","基础词"
3069,"metropolitan","基础词"
3070,"none","基础词"
3071,"nonsense","基础词"
3072,"oral","基础词"
3073,"orbit","基础词"
3074,"order","基础词"
3075,"orderly","基础词"
3076,"ordinary","基础词"
3077,"orient","基础词"
3078,"oriental","基础词"
3079,"orientation","基础词"
3080,"pop","基础词"
3081,"pope","基础词"
3082,"popular","基础词"
3083,"porcelain","基础词"
3084,"portable","基础词"
3085,"porter","基础词"
3086,"portfolio","基础词"
3087,"portrait","基础词"
3088,"portray","基础词"
3089,"post","基础词"
3090,"postage","基础词"
3091,"poster","基础词"
3092,"postman","基础词"
3093,"postpone","基础词"
3094,"posture","基础词"
3095,"remnant","基础词"
3096,"renaissance","基础词"
3097,"renew","基础词"
3098,"renovate","基础词"
3099,"rent","基础词"
3100,"repair","基础词"
3101,"repay","基础词"
3102,"repeat","基础词"
3103,"repeatedly","基础词"
3104,"repel","基础词"
3105,"repertoire","基础词"
3106,"repetition","基础词"
3107,"tire","基础词"
3108,"tiresome","基础词"
3109,"tissue","基础词"
3110,"toil","基础词"
3111,"blade","基础词"
3112,"blame","基础词"
3113,"blast","基础词"
3114,"blaze","基础词"
3115,"hop","基础词"
3116,"hook","基础词"
3117,"hormone","基础词"
3118,"horn","基础词"
3119,"horrible","基础词"
3120,"horror","基础词"
3121,"horsepower","基础词"
3122,"hose","基础词"
3123,"instruct","基础词"
3124,"instruction","基础词"
3125,"instrument","基础词"
3126,"instrumental","基础词"
3127,"insulate","基础词"
3128,"insult","基础词"
3129,"liquid","基础词"
3130,"liquor","基础词"
3131,"litter","基础词"
3132,"miracle","基础词"
3133,"mirror","基础词"
3134,"mischief","基础词"
3135,"misfortune","基础词"
3136,"miss","基础词"
3137,"missile","基础词"
3138,"missing","基础词"
3139,"mission","基础词"
3140,"missionary","基础词"
3141,"nuclear","基础词"
3142,"nucleus","基础词"
3143,"preclude","基础词"
3144,"predominant","基础词"
3145,"pregnant","基础词"
3146,"rest","基础词"
3147,"restless","基础词"
3148,"spray","基础词"
3149,"spring","基础词"
3150,"sprinkle","基础词"
3151,"sprout","基础词"
3152,"square","基础词"
3153,"squeeze","基础词"
3154,"stab","基础词"
3155,"stack","基础词"
3156,"stagger","基础词"
3157,"stagnant","基础词"
3158,"stagnate","基础词"
3159,"trade","基础词"
3160,"trademark","基础词"
3161,"traffic","基础词"
3162,"around","基础词"
3163,"arrange","基础词"
3164,"arrest","基础词"
3165,"arrive","基础词"
3166,"arrival","基础词"
3167,"arrogant","基础词"
3168,"arrow","基础词"
3169,"conscience","基础词"
3170,"conscientious","基础词"
3171,"consecutive","基础词"
3172,"consensus","基础词"
3173,"consent","基础词"
3174,"consolidate","基础词"
3175,"conspicuous","基础词"
3176,"conspiracy","基础词"
3177,"consult","基础词"
3178,"consultant","基础词"
3179,"wipe","基础词"
3180,"wire","基础词"
3181,"wise","基础词"
3182,"wisdom","基础词"
3183,"witch","基础词"
3184,"withhold","基础词"
3185,"within","基础词"
3186,"withstand","基础词"
3187,"snap","基础词"
3188,"snatch","基础词"
3189,"sneak","基础词"
3190,"sneeze","基础词"
3191,"sniff","基础词"
3192,"snobbish","基础词"
3193,"detective","基础词"
3194,"detector","基础词"
3195,"deviate","基础词"
3196,"devil","基础词"
3197,"devote","基础词"
3198,"fix","基础词"
3199,"fixture","基础词"
3200,"flame","基础词"
3201,"flap","基础词"
3202,"flare","基础词"
3203,"flash","基础词"
3204,"flat","基础词"
3205,"flatter","基础词"
3206,"flavour","基础词"
3207,"flee","基础词"
3208,"flesh","基础词"
3209,"flight","基础词"
3210,"any","基础词"
3211,"anybody","基础词"
3212,"anyhow","基础词"
3213,"anything","基础词"
3214,"anyway","基础词"
3215,"anywhere","基础词"
3216,"asset","基础词"
3217,"assign","基础词"
3218,"assignment","基础词"
3219,"bibliography","基础词"
3220,"bin","基础词"
3221,"bind","基础词"
3222,"biography","基础词"
3223,"biology","基础词"
3224,"bit","基础词"
3225,"bite","基础词"
3226,"bitter","基础词"
3227,"bizarre","基础词"
3228,"coherent","基础词"
3229,"cohesive","基础词"
3230,"coin","基础词"
3231,"coke","基础词"
3232,"collaborate","基础词"
3233,"collar","基础词"
3234,"colonel","基础词"
3235,"colonial","基础词"
3236,"colony","基础词"
3237,"combination","基础词"
3238,"enthusiasm","基础词"
3239,"enthusiastic","基础词"
3240,"entire","基础词"
3241,"entitle","基础词"
3242,"entity","基础词"
3243,"entrepreneur","基础词"
3244,"entrance","基础词"
3245,"entry","基础词"
3246,"whale","基础词"
3247,"whatever","基础词"
3248,"whenever","基础词"
3249,"whereas","基础词"
3250,"whereby","基础词"
3251,"wherever","基础词"
3252,"whichever","基础词"
3253,"while","基础词"
3254,"whip","基础词"
3255,"whistle","基础词"
3256,"whoever","基础词"
3257,"bloom","基础词"
3258,"blossom","基础词"
3259,"blow","基础词"
3260,"blueprint","基础词"
3261,"blunder","基础词"
3262,"blunt","基础词"
3263,"blur","基础词"
3264,"blush","基础词"
3265,"praise","基础词"
3266,"pray","基础词"
3267,"prayer","基础词"
3268,"resemblance","基础词"
3269,"resemble","基础词"
3270,"reservoir","基础词"
3271,"residence","基础词"
3272,"resident","基础词"
3273,"resign","基础词"
3274,"resolute","基础词"
3275,"resolution","基础词"
3276,"resolve","基础词"
3277,"specimen","基础词"
3278,"spectacle","基础词"
3279,"spectator","基础词"
3280,"spectrum","基础词"
3281,"sphere","基础词"
3282,"spicy","基础词"
3283,"spill","基础词"
3284,"spin","基础词"
3285,"spine","基础词"
3286,"spiral","基础词"
3287,"spirit","基础词"
3288,"spiritual","基础词"
3289,"spit","基础词"
3290,"spite","基础词"
3291,"splash","基础词"
3292,"splendid","基础词"
3293,"split","基础词"
3294,"spontaneous","基础词"
3295,"spot","基础词"
3296,"spouse","基础词"
3297,"time","基础词"
3298,"timely","基础词"
3299,"timid","基础词"
3300,"tin","基础词"
3301,"tiny","基础词"
3302,"tower","基础词"
3303,"toxic","基础词"
3304,"wicked","基础词"
3305,"width","基础词"
3306,"wild","基础词"
3307,"wind","基础词"
3308,"wink","基础词"
3309,"arm","基础词"
3310,"army","基础词"
3311,"congratulate","基础词"
3312,"congratulation","基础词"
3313,"conjunction","基础词"
3314,"conquer","基础词"
3315,"conquest","基础词"
3316,"disaster","基础词"
3317,"disastrous","基础词"
3318,"discard","基础词"
3319,"discern","基础词"
3320,"discharge","基础词"
3321,"era","基础词"
3322,"eradicate","基础词"
3323,"erase","基础词"
3324,"erect","基础词"
3325,"erode","基础词"
3326,"erosion","基础词"
3327,"erroneous","基础词"
3328,"error","基础词"
3329,"erupt","基础词"
3330,"escalate","基础词"
3331,"escort","基础词"
3332,"foam","基础词"
3333,"focus","基础词"
3334,"fog","基础词"
3335,"nourish","基础词"
3336,"novel","基础词"
3337,"novelty","基础词"
3338,"nowadays","基础词"
3339,"nowhere","基础词"
3340,"apartment","基础词"
3341,"ape","基础词"
3342,"apologize","基础词"
3343,"apology","基础词"
3344,"bleak","基础词"
3345,"bleed","基础词"
3346,"blend","基础词"
3347,"bless","基础词"
3348,"comfort","基础词"
3349,"come","基础词"
3350,"comedy","基础词"
3351,"comet","基础词"
3352,"comic","基础词"
3353,"commemorate","基础词"
3354,"commence","基础词"
3355,"commonplace","基础词"
3356,"commonwealth","基础词"
3357,"commute","基础词"
3358,"diabetes","基础词"
3359,"diagnose","基础词"
3360,"diagram","基础词"
3361,"dial","基础词"
3362,"dialect","基础词"
3363,"diameter","基础词"
3364,"dictate","基础词"
3365,"dictation","基础词"
3366,"diet","基础词"
3367,"differentiate","基础词"
3368,"dig","基础词"
3369,"digest","基础词"
3370,"digital","基础词"
3371,"dignity","基础词"
3372,"envisage","基础词"
3373,"envy","基础词"
3374,"equal","基础词"
3375,"equality","基础词"
3376,"equivalent","基础词"
3377,"equation","基础词"
3378,"equator","基础词"
3379,"float","基础词"
3380,"flock","基础词"
3381,"flood","基础词"
3382,"flow","基础词"
3383,"flu","基础词"
3384,"fluctuate","基础词"
3385,"fluent","基础词"
3386,"fluid","基础词"
3387,"flush","基础词"
3388,"fly","基础词"
3389,"microphone","基础词"
3390,"microscope","基础词"
3391,"midst","基础词"
3392,"migrate","基础词"
3393,"mild","基础词"
3394,"millionaire","基础词"
3395,"mill","基础词"
3396,"nostalgic","基础词"
3397,"notable","基础词"
3398,"nothing","基础词"
3399,"notice","基础词"
3400,"notify","基础词"
3401,"notorious","基础词"
3402,"notwithstanding","基础词"
